すこし	少し	少: 500, 少: 500
すくない	少ない	少: 500, 少: 500
しょうねん	少年	少: 500, 年: 500, 少: 500
きょく	局	局: 500, 局: 500
しきょく	支局	支: 500, 局: 500, 支: 500
やま	山	山: 500, 山: 500
ふじさん	ふじ山	山: 500
かざん	火山	火: 1000, 山: 500, 火: 1000
かわ	川	川: 500, 川: 500
しゅう	州	州: 500, 州: 500
ほんしゅう	本州	本: 500, 州: 500, 本: 500
こうぎょう	工業	工: 500, 業: 500, 工: 500
し	市	市: 500, 市: 500
しりつ	市立	市: 500, 立: 500, 市: 500
しあとるし	シアトル市	市: 500
へいき	平気	平: 500, 気: 500, 平: 500
たいら	平ら	平: 500, 平: 500
へいじつ	平日	平: 500, 日: 500, 平: 500
にせんじゅういちねん	２０１１年	年: 500
とし	年	年: 500, 年: 500
こうねん	光年	光: 1000, 年: 500, 光: 1000
まいとし	毎年	毎: 500, 年: 500, 毎: 500
せいねん	青年	青: 1000, 年: 500, 青: 1000
らいねん	来年	来: 500, 年: 500, 来: 500
ねんらい	〜年来	年: 500, 来: 500
きんねん	近年	近: 500, 年: 500, 近: 500
ねんじ	年次	年: 500, 次: 500, 年: 500
ねんまつ	年末	年: 500, 末: 500, 年: 500
すうねん	数年	数: 500, 年: 500, 数: 500
しんねん	新年	新: 500, 年: 500, 新: 500
ひろい	広い	広: 500, 広: 500
ひろがる	広がる	広: 500, 広: 500
みせ	店	店: 500, 店: 500
してん	支店	支: 500, 店: 500, 支: 500
ちょうど	丁度	丁: 1500, 度: 500, 丁: 1500
まいど	毎度	毎: 500, 度: 500, 毎: 500
かくど	角度	角: 1000, 度: 500, 角: 1000
ど	〜度	度: 500
そくど	速度	速: 1000, 度: 500, 速: 1000
ひく	引く	引: 500, 引: 500
ひきざん	引き算	引: 500, 算: 500, 引: 500
つよい	強い	強: 500, 強: 500
きょうちょう	強調	強: 500, 調: 500, 強: 500
あたる	当たる	当: 500, 当: 500
あたり	当たり	当: 500, 当: 500
ほんとう	本当	本: 500, 当: 500, 本: 500
ほんとうに	本当に	本: 500, 当: 500, 本: 500
